stratum,major,minor,longitude,latitude,station
423,20,6,-62.36,47.23055556,2082
423,20,7,-62.35611111,47.18861111,2083
423,20,8,-62.38805556,47.19027778,2084
423,20,9,-62.42138889,47.19111111,2085
423,20,10,-62.45361111,47.18861111,2086
423,21,1,-62.55583333,47.26722222,2087
423,21,2,-62.51888889,47.26972222,2088
423,21,3,-62.48805556,47.26805556,2089
423,21,4,-62.45361111,47.26972222,2090
423,21,5,-62.45083333,47.23305556,2091
423,21,6,-62.48166667,47.23138889,2092
423,21,7,-62.51888889,47.23055556,2093
423,21,8,-62.55472222,47.23138889,2094
423,21,9,-62.55472222,47.1875,2095
423,21,10,-62.52,47.18861111,2096
423,21,11,-62.48916667,47.18861111,2097
423,22,1,-62.52,47.35444444,2098
423,22,2,-62.48277778,47.35527778,2099
423,22,3,-62.45472222,47.35361111,2100
423,22,4,-62.42277778,47.35444444,2101
423,22,5,-62.39194444,47.35361111,2102
423,22,6,-62.39194444,47.31777778,2103
423,22,7,-62.42027778,47.31777778,2104
423,22,8,-62.45472222,47.31611111,2105
423,22,9,-62.48666667,47.31527778,2106
423,22,10,-62.52138889,47.31861111,2107
423,23,1,-62.52,47.43805556,2108
423,23,2,-62.48555556,47.43888889,2109
423,23,3,-62.45472222,47.43805556,2110
423,23,4,-62.42388889,47.43722222,2111
423,23,5,-62.39083333,47.43888889,2112
423,23,6,-62.39333333,47.39888889,2113
423,23,7,-62.42138889,47.40333333,2114
423,23,8,-62.45361111,47.40055556,2115
423,23,9,-62.48416667,47.39972222,2116
423,23,10,-62.52138889,47.40055556,2117
423,24,1,-62.52,47.51638889,2118
423,24,2,-62.48666667,47.51722222,2119
423,24,3,-62.45361111,47.51722222,2120
423,24,4,-62.42388889,47.51722222,2121
423,24,5,-62.38944444,47.51638889,2122
423,24,6,-62.39194444,47.48333333,2123
423,24,7,-62.41888889,47.48083333,2124
423,24,8,-62.45222222,47.47888889,2125
423,24,9,-62.48416667,47.47805556,2126
423,24,10,-62.51888889,47.47805556,2127
423,25,1,-62.5225,47.60333333,2128
423,25,2,-62.48277778,47.60416667,2129
423,25,3,-62.45472222,47.60222222,2130
423,25,4,-62.42388889,47.60333333,2131
423,25,5,-62.39194444,47.60416667,2132
423,25,6,-62.39194444,47.56138889,2133
423,25,7,-62.42527778,47.56138889,2134
423,25,8,-62.45361111,47.56083333,2135
423,25,9,-62.48277778,47.55972222,2136
423,25,10,-62.5225,47.55888889,2137
423,26,1,-62.52388889,47.68722222,2138
423,26,2,-62.48666667,47.68833333,2139
423,26,3,-62.45472222,47.68833333,2140
423,26,4,-62.42388889,47.68833333,2141
423,26,5,-62.39194444,47.69083333,2142
423,26,6,-62.39194444,47.64666667,2143
423,26,7,-62.42388889,47.6475,2144
423,26,8,-62.45472222,47.64666667,2145
423,26,9,-62.48805556,47.64666667,2146
423,26,10,-62.52,47.6475,2147
423,27,1,-62.5225,47.76972222,2148
423,27,2,-62.48666667,47.76972222,2149
423,27,3,-62.45222222,47.76972222,2150
423,27,4,-62.42277778,47.76972222,2151
423,27,5,-62.39083333,47.76861111,2152
423,27,6,-62.39333333,47.72888889,2153
423,27,7,-62.42277778,47.72888889,2154
423,27,8,-62.45361111,47.72722222,2155
423,27,9,-62.48805556,47.72722222,2156
423,27,10,-62.52638889,47.72722222,2157
423,28,1,-62.69166667,48.02333333,2158
423,28,2,-62.65083333,48.02083333,2159
423,28,3,-62.62,48.01805556,2160
423,28,4,-62.57,48.01222222,2161
423,28,5,-62.5175,47.97416667,2162
423,28,6,-62.55333333,47.97666667,2163
423,28,7,-62.58805556,47.97666667,2164
423,28,8,-62.6225,47.97416667,2165
423,28,9,-62.65472222,47.97666667,2166
423,28,10,-62.68777778,47.97666667,2167
423,29,1,-62.55333333,47.93527778,2168
423,29,2,-62.58416667,47.93611111,2169
423,29,3,-62.62138889,47.93722222,2170
423,29,4,-62.65333333,47.93805556,2171
423,29,5,-62.68777778,47.93611111,2172
423,29,6,-62.68777778,47.89583333,2173
423,29,7,-62.65333333,47.89305556,2174
423,29,8,-62.62,47.89222222,2175
423,29,9,-62.58916667,47.89055556,2176
423,29,10,-62.55583333,47.89388889,2177
423,30,1,-62.68527778,47.84722222,2178
423,30,2,-62.65194444,47.84916667,2179
423,30,3,-62.62138889,47.84916667,2180
423,30,4,-62.59055556,47.84916667,2181
423,30,5,-62.55972222,47.8525,2182
423,30,6,-62.55861111,47.81361111,2183
423,30,7,-62.59055556,47.80916667,2184
423,30,8,-62.6225,47.81027778,2185
423,30,9,-62.65472222,47.81027778,2186
423,30,10,-62.68777778,47.81027778,2187
423,31,1,-62.68916667,47.76972222,2188
423,31,2,-62.65333333,47.76972222,2189
423,31,3,-62.62138889,47.76861111,2190
423,31,4,-62.59166667,47.76694444,2191
423,31,5,-62.55861111,47.76777778,2192
423,31,6,-62.55972222,47.72361111,2193
423,31,7,-62.58805556,47.72527778,2194
423,31,8,-62.625,47.72638889,2195
423,31,9,-62.65472222,47.72472222,2196
423,31,10,-62.69305556,47.72805556,2197
423,32,1,-62.69166667,47.68722222,2198
423,32,2,-62.65472222,47.68722222,2199
423,32,3,-62.6225,47.68555556,2200
423,32,4,-62.59055556,47.68555556,2201
423,32,5,-62.55722222,47.68638889,2202
423,32,6,-62.55972222,47.64222222,2203
423,32,7,-62.59055556,47.64305556,2204
423,32,8,-62.62638889,47.64388889,2205
423,32,9,-62.65472222,47.64472222,2206
423,32,10,-62.69027778,47.64388889,2207
423,33,1,-62.69166667,47.60138889,2208
423,33,2,-62.65722222,47.59972222,2209
423,33,3,-62.62638889,47.59805556,2210
423,33,4,-62.58916667,47.59805556,2211
423,33,5,-62.56111111,47.59972222,2212
423,33,6,-62.55861111,47.55805556,2213
423,33,7,-62.58916667,47.55638889,2214
423,33,8,-62.6225,47.55555556,2215
423,33,9,-62.65333333,47.55555556,2216
423,33,10,-62.68916667,47.55888889,2217
423,34,1,-62.68777778,47.51555556,2218
423,34,2,-62.65333333,47.51472222,2219
423,34,3,-62.62,47.51638889,2220
423,34,4,-62.59055556,47.51555556,2221
423,34,5,-62.55861111,47.51277778,2222
423,34,6,-62.55583333,47.47722222,2223
423,34,7,-62.58805556,47.47805556,2224
423,34,8,-62.62,47.47805556,2225
423,34,9,-62.65472222,47.47805556,2226
423,34,10,-62.69416667,47.47805556,2227
423,35,1,-62.68916667,47.43805556,2228
423,35,2,-62.65333333,47.43361111,2229
423,35,3,-62.62388889,47.43638889,2230
423,35,4,-62.59055556,47.43555556,2231
423,35,5,-62.55472222,47.43638889,2232
423,35,6,-62.55722222,47.39722222,2233
423,35,7,-62.58666667,47.39888889,2234
423,35,8,-62.62138889,47.39888889,2235
423,35,9,-62.65333333,47.39972222,2236
423,35,10,-62.69027778,47.39972222,2237
423,36,1,-62.69166667,47.35361111,2238
423,36,2,-62.65583333,47.35111111,2239
423,36,3,-62.625,47.35166667,2240
423,36,4,-62.58666667,47.35277778,2241
423,36,5,-62.55583333,47.35111111,2242
423,36,6,-62.55722222,47.31611111,2243
423,36,7,-62.58805556,47.31416667,2244
423,36,8,-62.62,47.31333333,2245
423,36,9,-62.64694444,47.31333333,2246
423,36,10,-62.68666667,47.31416667,2247
423,37,1,-62.68527778,47.22694444,2248
423,37,2,-62.68777778,47.26888889,2249
423,37,3,-62.65194444,47.26638889,2250
423,37,4,-62.65083333,47.23055556,2251
423,37,5,-62.65972222,47.18666667,2252
423,37,6,-62.6175,47.18583333,2253
423,37,7,-62.6175,47.22694444,2254
423,37,8,-62.62,47.27333333,2255
423,37,9,-62.58916667,47.26972222,2256
423,37,10,-62.58527778,47.23055556,2257
423,37,11,-62.58527778,47.18583333,2258
423,38,1,-62.78916667,47.26972222,2259
423,38,2,-62.75694444,47.26972222,2260
423,38,3,-62.72638889,47.26972222,2261
423,38,4,-62.7225,47.22777778,2262
423,38,5,-62.75194444,47.22861111,2263
423,38,6,-62.78777778,47.23055556,2264
423,38,7,-62.79027778,47.19388889,2265
423,38,8,-62.75694444,47.18861111,2266
423,38,9,-62.72361111,47.19111111,2267
423,38,10,-62.68916667,47.18861111,2268
423,39,1,-62.92111111,47.19194444,2269
423,39,2,-62.89138889,47.1875,2270
423,39,3,-62.89416667,47.22611111,2271
423,39,4,-62.89138889,47.26722222,2272
423,39,5,-62.85944444,47.27083333,2273
423,39,6,-62.85583333,47.23055556,2274
423,39,7,-62.86083333,47.19194444,2275
423,39,8,-62.825,47.18861111,2276
423,39,9,-62.825,47.22694444,2277
423,39,10,-62.8225,47.27083333,2278
423,40,1,-62.85694444,47.35444444,2279
423,40,2,-62.82361111,47.35361111,2280
423,40,3,-62.79027778,47.35166667,2281
423,40,4,-62.75694444,47.35277778,2282
423,40,5,-62.7275,47.35277778,2283
423,40,6,-62.725,47.31333333,2284
423,40,7,-62.75694444,47.3125,2285
423,40,8,-62.78916667,47.3125,2286
423,40,9,-62.82361111,47.3125,2287
423,40,10,-62.85833333,47.31527778,2288
423,41,1,-62.85694444,47.43888889,2289
423,41,2,-62.825,47.43555556,2290
423,41,3,-62.79027778,47.43888889,2291
423,41,4,-62.75444444,47.43722222,2292
423,41,5,-62.7275,47.43722222,2293
423,41,6,-62.725,47.39722222,2294
423,41,7,-62.75444444,47.39638889,2295
423,41,8,-62.78777778,47.39805556,2296
423,41,9,-62.82611111,47.39805556,2297
423,41,10,-62.85694444,47.39888889,2298
423,42,1,-62.85833333,47.51638889,2299
423,42,2,-62.8225,47.51722222,2300
423,42,3,-62.79166667,47.51472222,2301
423,42,4,-62.75694444,47.51555556,2302
423,42,5,-62.725,47.51638889,2303
423,42,6,-62.725,47.47722222,2304
423,42,7,-62.75444444,47.47722222,2305
423,42,8,-62.78916667,47.47805556,2306
423,42,9,-62.82611111,47.47638889,2307
423,42,10,-62.85583333,47.47638889,2308
423,43,1,-62.85944444,47.60416667,2309
423,43,2,-62.82111111,47.60333333,2310
423,43,3,-62.78388889,47.60055556,2311
423,43,4,-62.75833333,47.59972222,2312
423,43,5,-62.72638889,47.59888889,2313
423,43,6,-62.72361111,47.55972222,2314
423,43,7,-62.75583333,47.55722222,2315
423,43,8,-62.78916667,47.55888889,2316
423,43,9,-62.82361111,47.55888889,2317
423,43,10,-62.85944444,47.55888889,2318
423,44,1,-62.86222222,47.68222222,2319
423,44,2,-62.82111111,47.68722222,2320
423,44,3,-62.79166667,47.68472222,2321
423,44,4,-62.75694444,47.68305556,2322
423,44,5,-62.7275,47.68472222,2323
423,44,6,-62.725,47.64472222,2324
423,44,7,-62.75694444,47.64583333,2325
423,44,8,-62.78916667,47.64666667,2326
423,44,9,-62.8225,47.64472222,2327
423,44,10,-62.86222222,47.64583333,2328
423,45,1,-62.85694444,47.76972222,2329
423,45,2,-62.82111111,47.76972222,2330
423,45,3,-62.79166667,47.76694444,2331
423,45,4,-62.75444444,47.76694444,2332
423,45,5,-62.72638889,47.76861111,2333
423,45,6,-62.72361111,47.72805556,2334
423,45,7,-62.75583333,47.72972222,2335
423,45,8,-62.78777778,47.72805556,2336
423,45,9,-62.82111111,47.72888889,2337
423,45,10,-62.85944444,47.72888889,2338
423,46,1,-62.85833333,47.8525,2339
423,46,2,-62.82111111,47.85166667,2340
423,46,3,-62.78777778,47.85166667,2341
423,46,4,-62.75694444,47.85,2342
423,46,5,-62.72361111,47.85083333,2343
423,46,6,-62.72361111,47.80861111,2344
423,46,7,-62.75444444,47.80916667,2345
423,46,8,-62.78777778,47.80861111,2346
423,46,9,-62.8225,47.8075,2347
423,46,10,-62.86083333,47.80861111,2348
423,47,1,-62.72111111,47.93527778,2349
423,47,2,-62.75444444,47.93444444,2350
423,47,3,-62.78777778,47.93611111,2351
423,47,4,-62.81722222,47.93527778,2352
423,47,5,-62.85305556,47.93527778,2353
423,47,6,-62.85944444,47.89388889,2354
423,47,7,-62.8225,47.89472222,2355
423,47,8,-62.78777778,47.89222222,2356
423,47,9,-62.75694444,47.89055556,2357
423,47,10,-62.72361111,47.88972222,2358
423,48,1,-62.72111111,48.02333333,2359
423,48,2,-62.75694444,48.01888889,2360
423,48,3,-62.78916667,48.01555556,2361
423,48,4,-62.82888889,48.00694444,2362
423,48,5,-62.88777778,47.97666667,2363
423,48,6,-62.85583333,47.9725,2364
423,48,7,-62.8225,47.97333333,2365
423,48,8,-62.79027778,47.9725,2366
423,48,9,-62.75444444,47.97416667,2367
423,48,10,-62.725,47.9775,2368
423,49,1,-63.03361111,47.93194444,2369
423,49,2,-62.9825,47.93611111,2370
423,49,3,-62.93138889,47.97166667,2371
423,49,4,-62.95166667,47.93722222,2372
423,49,5,-62.91972222,47.93805556,2373
423,49,6,-62.89027778,47.93805556,2374
423,49,7,-62.89027778,47.89666667,2375
423,49,8,-62.91972222,47.8975,2376
423,49,9,-62.95416667,47.8975,2377
423,49,10,-62.98111111,47.8975,2378
423,50,1,-63.02083333,47.85333333,2379
423,50,2,-62.98111111,47.8525,2380
423,50,3,-62.95166667,47.85083333,2381
423,50,4,-62.92222222,47.84916667,2382
423,50,5,-62.89138889,47.85,2383
423,50,6,-62.88888889,47.8075,2384
423,50,7,-62.92111111,47.80666667,2385
423,50,8,-62.95694444,47.80583333,2386
423,50,9,-62.9825,47.80861111,2387
423,50,10,-63.02083333,47.80861111,2388
423,51,1,-63.02472222,47.77222222,2389
423,51,2,-62.98388889,47.77027778,2390
423,51,3,-62.95416667,47.76972222,2391
423,51,4,-62.92222222,47.76777778,2392
423,51,5,-62.89027778,47.76972222,2393
423,51,6,-62.89416667,47.72722222,2394
423,51,7,-62.92111111,47.72805556,2395
423,51,8,-62.95055556,47.72722222,2396
423,51,9,-62.9875,47.72972222,2397
423,51,10,-63.02083333,47.72972222,2398
423,52,1,-63.02222222,47.68722222,2399
423,52,2,-62.98388889,47.68472222,2400
423,52,3,-62.95166667,47.68638889,2401
423,52,4,-62.91722222,47.68638889,2402
423,52,5,-62.89138889,47.68638889,2403
423,52,6,-62.89138889,47.64388889,2404
423,52,7,-62.92611111,47.64388889,2405
423,52,8,-62.95305556,47.64388889,2406
423,52,9,-62.9825,47.64583333,2407
423,52,10,-63.02083333,47.64583333,2408
423,53,1,-63.02083333,47.60138889,2409
423,53,2,-62.9825,47.59972222,2410
423,53,3,-62.95694444,47.60138889,2411
423,53,4,-62.92361111,47.60138889,2412
423,53,5,-62.89527778,47.60222222,2413
423,53,6,-62.89277778,47.55722222,2414
423,53,7,-62.92361111,47.55638889,2415
423,53,8,-62.95416667,47.55805556,2416
423,53,9,-62.98388889,47.55805556,2417
423,53,10,-63.02222222,47.55972222,2418
423,54,1,-63.02222222,47.51638889,2419
423,54,2,-62.9825,47.51388889,2420
423,54,3,-62.95416667,47.51472222,2421
423,54,4,-62.92361111,47.51638889,2422
423,54,5,-62.89027778,47.51472222,2423
423,54,6,-62.89138889,47.47805556,2424
423,54,7,-62.92111111,47.47805556,2425
423,54,8,-62.95833333,47.47638889,2426
423,54,9,-62.985,47.47638889,2427
423,54,10,-63.02361111,47.47805556,2428
423,55,1,-63.02222222,47.43722222,2429
423,55,2,-62.98388889,47.43555556,2430
423,55,3,-62.95694444,47.43805556,2431
423,55,4,-62.92361111,47.43805556,2432
423,55,5,-62.89416667,47.43722222,2433
423,55,6,-62.89027778,47.39722222,2434
423,55,7,-62.92111111,47.39722222,2435
423,55,8,-62.95555556,47.39638889,2436
423,55,9,-62.9825,47.39638889,2437
423,55,10,-63.02472222,47.39722222,2438
423,56,1,-63.02083333,47.35166667,2439
423,56,2,-62.98388889,47.35,2440
423,56,3,-62.95694444,47.34916667,2441
423,56,4,-62.92361111,47.35,2442
423,56,5,-62.89277778,47.35111111,2443
423,56,6,-62.89416667,47.31083333,2444
423,56,7,-62.92222222,47.31083333,2445
423,56,8,-62.95416667,47.31083333,2446
423,56,9,-62.9825,47.31083333,2447
423,56,10,-63.02611111,47.3125,2448
423,57,1,-63.02222222,47.23055556,2449
423,57,2,-63.02083333,47.26888889,2450
423,57,3,-62.9825,47.26888889,2451
423,57,4,-62.985,47.22861111,2452
423,57,5,-62.95555556,47.22444444,2453
423,57,6,-62.95305556,47.26722222,2454
423,57,7,-62.92222222,47.26805556,2455
423,57,8,-62.92222222,47.22527778,2456
423,57,9,-62.95555556,47.19194444,2457
423,57,10,-62.985,47.19277778,2458
423,58,1,-63.12333333,47.26888889,2459
423,58,2,-63.08888889,47.26888889,2460
423,58,3,-63.06055556,47.26722222,2461
423,58,4,-63.05805556,47.22861111,2462
423,58,5,-63.08888889,47.23055556,2463
423,58,6,-63.12472222,47.23138889,2464
423,58,7,-63.12333333,47.19194444,2465
423,58,8,-63.09138889,47.19111111,2466
423,58,9,-63.06055556,47.19027778,2467
423,58,10,-63.02083333,47.19194444,2468
423,59,1,-63.22722222,47.31527778,2469
423,59,2,-63.22583333,47.27138889,2470
423,59,3,-63.195,47.26972222,2471
423,59,4,-63.15916667,47.26972222,2472
423,59,5,-63.15666667,47.22861111,2473
423,59,6,-63.19138889,47.22861111,2474
423,59,7,-63.22583333,47.23055556,2475
423,59,8,-63.22472222,47.19027778,2476
423,59,9,-63.195,47.19027778,2477
423,59,10,-63.15805556,47.19277778,2478
423,60,1,-63.19138889,47.35444444,2479
423,60,2,-63.15527778,47.35527778,2480
423,60,3,-63.12222222,47.35527778,2481
423,60,4,-63.09,47.35444444,2482
423,60,5,-63.06194444,47.35722222,2483
423,60,6,-63.06055556,47.31416667,2484
423,60,7,-63.08888889,47.31416667,2485
423,60,8,-63.12083333,47.31416667,2486
423,60,9,-63.15916667,47.31416667,2487
423,60,10,-63.19388889,47.31416667,2488
423,61,1,-63.1925,47.43722222,2489
423,61,2,-63.15527778,47.43888889,2490
423,61,3,-63.12611111,47.43805556,2491
423,61,4,-63.08638889,47.43555556,2492
423,61,5,-63.06194444,47.43722222,2493
423,61,6,-63.05944444,47.39972222,2494
423,61,7,-63.08888889,47.39972222,2495
423,61,8,-63.12222222,47.39722222,2496
423,61,9,-63.16055556,47.39638889,2497
423,61,10,-63.1925,47.39888889,2498
423,62,1,-63.19388889,47.51805556,2499
423,62,2,-63.15666667,47.51555556,2500
423,62,3,-63.12222222,47.51638889,2501
423,62,4,-63.08888889,47.51472222,2502
423,62,5,-63.06194444,47.51472222,2503
423,62,6,-63.05805556,47.47805556,2504
423,62,7,-63.09,47.47805556,2505
423,62,8,-63.12083333,47.47805556,2506
423,62,9,-63.15666667,47.47722222,2507
423,62,10,-63.1925,47.47722222,2508
423,63,1,-63.19388889,47.60333333,2509
423,63,2,-63.15666667,47.60055556,2510
423,63,3,-63.12222222,47.59972222,2511
423,63,4,-63.08888889,47.59888889,2512
423,63,5,-63.05944444,47.59888889,2513
423,63,6,-63.05944444,47.55638889,2514
423,63,7,-63.0875,47.55805556,2515
423,63,8,-63.12083333,47.55722222,2516
423,63,9,-63.15916667,47.55722222,2517
423,63,10,-63.1925,47.56083333,2518
423,64,1,-63.19388889,47.69,2519
423,64,2,-63.15277778,47.68722222,2520
423,64,3,-63.12611111,47.68638889,2521
423,64,4,-63.09,47.68722222,2522
423,64,5,-63.05944444,47.68555556,2523
423,64,6,-63.05944444,47.64666667,2524
423,64,7,-63.0875,47.64833333,2525
423,64,8,-63.12222222,47.64472222,2526
423,64,9,-63.15666667,47.64583333,2527
423,64,10,-63.19138889,47.6475,2528
423,65,1,-63.1925,47.77027778,2529
423,65,2,-63.15916667,47.76777778,2530
423,65,3,-63.12472222,47.77138889,2531
423,65,4,-63.09,47.76694444,2532
423,65,5,-63.06055556,47.76694444,2533
423,65,6,-63.05944444,47.72805556,2534
423,65,7,-63.08638889,47.72638889,2535
423,65,8,-63.11972222,47.72638889,2536
423,65,9,-63.15666667,47.72805556,2537
423,65,10,-63.19138889,47.72888889,2538
423,66,1,-63.02083333,47.8975,2539
423,66,2,-63.05277778,47.89388889,2540
423,66,3,-63.09,47.89388889,2541
423,66,4,-63.12333333,47.89222222,2542
423,66,5,-63.16305556,47.88611111,2543
423,66,6,-63.18861111,47.85,2544
423,66,7,-63.15416667,47.85333333,2545
423,66,8,-63.12333333,47.85,2546
423,66,9,-63.09388889,47.85083333,2547
423,66,10,-63.05944444,47.84916667,2548
423,67,1,-63.05555556,47.80916667,2549
423,67,2,-63.08638889,47.80916667,2550
423,67,3,-63.11833333,47.81111111,2551
423,67,4,-63.15416667,47.8075,2552
423,67,5,-63.18861111,47.80861111,2553
423,67,6,-63.22472222,47.8075,2554
423,67,7,-63.22583333,47.84916667,2555
423,67,8,-63.27722222,47.84472222,2556
423,67,9,-63.25777778,47.80861111,2557
423,67,10,-63.2925,47.81027778,2558
423,68,1,-63.22972222,47.77027778,2559
423,68,2,-63.25777778,47.76972222,2560
423,68,3,-63.29,47.76861111,2561
423,68,4,-63.32722222,47.76777778,2562
423,68,5,-63.32583333,47.81277778,2563
423,68,6,-63.36277778,47.80861111,2564
423,68,7,-63.40527778,47.80138889,2565
423,68,8,-63.35777778,47.76777778,2566
423,68,9,-63.39111111,47.76972222,2567
423,68,10,-63.42444444,47.76861111,2568
423,69,1,-63.36027778,47.72722222,2569
423,69,2,-63.32722222,47.72805556,2570
423,69,3,-63.295,47.72722222,2571
423,69,4,-63.26166667,47.72638889,2572
423,69,5,-63.23222222,47.72722222,2573
423,69,6,-63.23222222,47.68388889,2574
423,69,7,-63.26166667,47.68722222,2575
423,69,8,-63.29111111,47.68833333,2576
423,69,9,-63.32722222,47.68638889,2577
423,69,10,-63.36166667,47.68638889,2578
423,70,1,-63.36027778,47.6475,2579
423,70,2,-63.32444444,47.64222222,2580
423,70,3,-63.29388889,47.64472222,2581
423,70,4,-63.26055556,47.64472222,2582
423,70,5,-63.23111111,47.64833333,2583
423,70,6,-63.22722222,47.60055556,2584
423,70,7,-63.26166667,47.60138889,2585
423,70,8,-63.2925,47.60138889,2586
423,70,9,-63.32444444,47.60416667,2587
423,70,10,-63.35916667,47.60416667,2588
423,71,1,-63.22833333,47.55805556,2589
423,71,2,-63.26055556,47.55888889,2590
423,71,3,-63.29,47.55805556,2591
423,71,4,-63.32583333,47.55972222,2592
423,71,5,-63.35638889,47.55972222,2593
423,71,6,-63.35777778,47.51638889,2594
423,71,7,-63.32444444,47.51722222,2595
423,71,8,-63.2925,47.51555556,2596
423,71,9,-63.26305556,47.51638889,2597
423,71,10,-63.23222222,47.51805556,2598
423,72,1,-63.22833333,47.47638889,2599
423,72,2,-63.26055556,47.47638889,2600
423,72,3,-63.2925,47.47638889,2601
423,72,4,-63.32583333,47.47722222,2602
423,72,5,-63.35777778,47.47722222,2603
423,72,6,-63.35777778,47.43888889,2604
423,72,7,-63.32444444,47.43555556,2605
423,72,8,-63.295,47.43638889,2606
423,72,9,-63.26694444,47.43888889,2607
423,72,10,-63.23111111,47.43888889,2608
423,73,1,-63.22583333,47.39638889,2609
423,73,2,-63.25916667,47.39527778,2610
423,73,3,-63.2925,47.39805556,2611
423,73,4,-63.32833333,47.39638889,2612
423,73,5,-63.36166667,47.39638889,2613
423,73,6,-63.35777778,47.35361111,2614
423,73,7,-63.32722222,47.35277778,2615
423,73,8,-63.29638889,47.35166667,2616
423,73,9,-63.26166667,47.35444444,2617
423,73,10,-63.22833333,47.35527778,2618
423,74,1,-63.36027778,47.19388889,2619
423,74,2,-63.32583333,47.19027778,2620
423,74,3,-63.2925,47.19194444,2621
423,74,4,-63.295,47.22611111,2622
423,74,5,-63.2925,47.26888889,2623
423,74,6,-63.29888889,47.31416667,2624
423,74,7,-63.26305556,47.31333333,2625
